Device,ERU - 01,ERU - 01,ERU - 01,ERU - 01
Point,Exhaust Fan Air Flow Active,Exhaust Fan Speed Output Command,Exhaust Fan Start Stop Command,EA TEMP 4
11/03/17 9:00:00,0,0.503,1,65.9
11/03/17 9:15:00,0,0.538,1,65.8
11/03/17 9:30:00,0,0.497,1,65.8
11/03/17 9:45:00,0,0.486,1,66.3
11/03/17 10:00:00,0,0.521,1,66.9
11/03/17 10:15:00,0,0.588,1,67.9
11/03/17 10:30:00,0,0.577,1,68.8
11/03/17 10:45:00,0,0.54,1,69.4
11/03/17 11:00:00,0,0.647,1,70.2
11/03/17 11:15:00,0,0.755,1,70.2
11/03/17 11:30:00,0,0.843,1,70.5
11/03/17 11:45:00,0,0.755,1,71.5
11/03/17 12:00:00,0,0.651,1,72.4
11/03/17 12:15:00,0,0.639,1,73.8
11/03/17 12:30:00,0,0.683,1,73.6
11/03/17 12:45:00,0,0.684,1,74.7
11/03/17 13:00:00,0,0.655,1,75.3
11/03/17 13:15:00,0,0.725,1,75.3
11/03/17 13:30:00,0,0.735,1,75.1
11/03/17 13:45:00,0,0.668,1,76.2
11/03/17 14:00:00,0,0.735,1,76.4
11/03/17 14:15:00,0,0.694,1,77.3
11/03/17 14:30:00,0,0.763,1,76.2
11/03/17 14:45:00,0,0.774,1,76.5
11/03/17 15:00:00,0,0.741,1,77
11/03/17 15:15:00,0,0.727,1,76.3
11/03/17 15:30:00,0,0.832,1,75.2
11/03/17 15:45:00,0,0.846,1,75.4
11/03/17 16:00:00,0,0.698,1,73.9
11/03/17 16:15:00,0,0.579,1,73.6
11/03/17 16:30:00,0,0.517,1,74
11/03/17 16:45:00,0,0.525,1,73.7
11/03/17 17:00:00,0,0.599,1,74.3
11/03/17 17:15:00,0,0.653,1,74.1
11/03/17 17:30:00,0,0.676,1,74
11/03/17 17:45:00,0,0.698,1,73.5
11/03/17 18:00:00,0,0.745,1,73.3
11/03/17 18:15:00,0,0.745,1,73.5
11/03/17 18:30:00,0,0.649,1,73
11/03/17 18:45:00,0,0.546,1,72.2
11/03/17 19:00:00,0,0.52,1,71.9
11/03/17 19:15:00,0,0.582,1,70.7
11/03/17 19:30:00,0,0.617,1,70.5
11/03/17 19:45:00,0,0.619,1,70.4
11/03/17 20:00:00,0,0.594,1,69.4
11/03/17 20:15:00,0,0.566,1,69.4
11/03/17 20:30:00,0,0.551,1,69.8
11/03/17 20:45:00,0,0.558,1,69.4
11/03/17 21:00:00,0,0.573,1,68.8
11/03/17 21:15:00,0,0.575,1,68.7
11/03/17 21:30:00,0,0.57,1,67.6
11/03/17 21:45:00,0,0.549,1,67.4
11/03/17 22:00:00,0,0.545,1,67.2
11/03/17 22:15:00,0,0.531,1,67.4
11/03/17 22:30:00,0,0.547,1,66.4
11/03/17 22:45:00,0,0.59,1,66.3
11/03/17 23:00:00,0,0.633,1,67.1
11/03/17 23:15:00,0,0.649,1,66.3
11/03/17 23:30:00,0,0.651,1,66.5
11/03/17 23:45:00,0,0.65,1,66.6
11/04/17 0:00:00,0,0.66,1,66.6
11/04/17 0:15:00,0,0.673,1,66
11/04/17 0:30:00,0,0.685,1,65.5
11/04/17 0:45:00,0,0.705,1,66.2
11/04/17 1:00:00,0,0.698,1,66.7
11/04/17 1:15:00,0,0.701,1,65.6
11/04/17 1:30:00,0,0.697,1,65.5
11/04/17 1:45:00,0,0.691,1,66.6
11/04/17 2:00:00,0,0.716,1,66.3
11/04/17 2:15:00,0,0.731,1,66
11/04/17 2:30:00,0,0.739,1,66.3
11/04/17 2:45:00,0,0.742,1,66.8
11/04/17 3:00:00,0,0.749,1,66.2
11/04/17 3:15:00,0,0.742,1,65.8
11/04/17 3:30:00,0,0.722,1,64.5
11/04/17 3:45:00,0,0.74,1,64
11/04/17 4:00:00,0,0.735,1,63.9
11/04/17 4:15:00,0,0.718,1,64.5
11/04/17 4:30:00,0,0.727,1,65.9
11/04/17 4:45:00,0,0.737,1,64.1
11/04/17 5:00:00,0,0.739,1,63.4
11/04/17 5:15:00,0,0.704,1,63.2
11/04/17 5:30:00,0,0.69,1,62.8
11/04/17 5:45:00,0,0.699,1,63.4
11/04/17 6:00:00,0,0.709,1,63.1
11/04/17 6:15:00,0,0.683,1,62.8
11/04/17 6:30:00,0,0.633,1,62.9
11/04/17 6:45:00,0,0.599,1,62.6
11/04/17 7:00:00,0,0.625,1,62.6
11/04/17 7:15:00,0,0.628,1,63.6
11/04/17 7:30:00,0,0.543,1,62.7
11/04/17 7:45:00,0,0.472,1,62.4
11/04/17 8:00:00,0,0.442,1,61.9
11/04/17 8:15:00,0,0.448,1,63
11/04/17 8:30:00,0,0.473,1,62.5
11/04/17 8:45:00,0,0.489,1,62.2
11/04/17 9:00:00,0,0.502,1,62.6
11/04/17 9:15:00,0,0.503,1,63.3
11/04/17 9:30:00,0,0.524,1,64.8
11/04/17 9:45:00,0,0.522,1,66
11/04/17 10:00:00,0,0.472,1,68.2
11/04/17 10:15:00,0,0.427,1,70.2
11/04/17 10:30:00,0,0.418,1,71.7
11/04/17 10:45:00,0,0.436,1,71.8
11/04/17 11:00:00,0,0.509,1,72.1
11/04/17 11:15:00,0,0.601,1,72.7
11/04/17 11:30:00,0,0.615,1,73.5
11/04/17 11:45:00,0,0.574,1,73.2
11/04/17 12:00:00,0,0.613,1,73.1
11/04/17 12:15:00,0,0.632,1,73
11/04/17 12:30:00,0,0.614,1,74.6
11/04/17 12:45:00,0,0.569,1,74.5
11/04/17 13:00:00,0,0.503,1,73.9
11/04/17 13:15:00,0,0.462,1,75.4
11/04/17 13:30:00,0,0.492,1,76.1
11/04/17 13:45:00,0,0.516,1,77.7
11/04/17 14:00:00,0,0.543,1,78.4
11/04/17 14:15:00,0,0.559,1,78.1
11/04/17 14:30:00,0,0.574,1,78.4
11/04/17 14:45:00,0,0.662,1,78.7
11/04/17 15:00:00,0,0.625,1,79.7
11/04/17 15:15:00,0,0.567,1,79.4
11/04/17 15:30:00,0,0.618,1,78.5
11/04/17 15:45:00,0,0.563,1,80.2
11/04/17 16:00:00,0,0.543,1,78
11/04/17 16:15:00,0,0.63,1,76.8
11/04/17 16:30:00,0,0.673,1,76.6
11/04/17 16:45:00,0,0.65,1,76.4
11/04/17 17:00:00,0,0.622,1,77.5
11/04/17 17:15:00,0,0.623,1,77.6
11/04/17 17:30:00,0,0.705,1,77
11/04/17 17:45:00,0,0.819,1,75.3
11/04/17 18:00:00,0,0.783,1,74.9
11/04/17 18:15:00,0,0.644,1,73.6
11/04/17 18:30:00,0,0.546,1,73.1
11/04/17 18:45:00,0,0.5,1,72.4
11/04/17 19:00:00,0,0.503,1,72.4
11/04/17 19:15:00,0,0.542,1,72.1
11/04/17 19:30:00,0,0.594,1,70.1
11/04/17 19:45:00,0,0.612,1,70.1
11/04/17 20:00:00,0,0.604,1,70.3
11/04/17 20:15:00,0,0.61,1,70
11/04/17 20:30:00,0,0.612,1,70.2
11/04/17 20:45:00,0,0.617,1,70.3
11/04/17 21:00:00,0,0.628,1,70.6
11/04/17 21:15:00,0,0.667,1,70.6
11/04/17 21:30:00,0,0.651,1,70.2
11/04/17 21:45:00,0,0.673,1,71.4
11/04/17 22:00:00,0,0.758,1,71.2
11/04/17 22:15:00,0,0.819,1,70.8
11/04/17 22:30:00,0,0.79,1,70.7
11/04/17 22:45:00,0,0.735,1,70.8
11/04/17 23:00:00,0,0.769,1,71.2
11/04/17 23:15:00,0,0.761,1,71.1
11/04/17 23:30:00,0,0.69,1,69.8
11/04/17 23:45:00,0,0.689,1,69.7
11/05/17 0:00:00,0,0.709,1,71
11/05/17 0:15:00,0,0.714,1,70.9
11/05/17 0:30:00,0,0.71,1,70.8
11/05/17 0:45:00,0,0.738,1,70.9
11/05/17 1:00:00,0,0.741,1,70.9
11/05/17 1:15:00,0,0.73,1,70.8
11/05/17 1:30:00,0,0.746,1,70.9
11/05/17 1:45:00,0,0.747,1,70.7
11/05/17 2:00:00,0,0.735,1,70.1
11/05/17 2:15:00,0,0.773,1,70.5
11/05/17 2:30:00,0,0.788,1,70.1
11/05/17 2:45:00,0,0.765,1,69.9
11/05/17 3:00:00,0,0.726,1,69.3
11/05/17 3:15:00,0,0.694,1,69.1
11/05/17 3:30:00,0,0.675,1,67.4
11/05/17 3:45:00,0,0.708,1,68.7
11/05/17 4:00:00,0,0.752,1,68.7
11/05/17 4:15:00,0,0.753,1,68.8
11/05/17 4:30:00,0,0.722,1,68.3
11/05/17 4:45:00,0,0.687,1,66.7
11/05/17 5:00:00,0,0.669,1,66
11/05/17 5:15:00,0,0.664,1,66.9
11/05/17 5:30:00,0,0.662,1,66.9
11/05/17 5:45:00,0,0.672,1,66.9
11/05/17 6:00:00,0,0.696,1,67.4
11/05/17 6:15:00,0,0.719,1,67.9
11/05/17 6:30:00,0,0.78,1,67.6
11/05/17 6:45:00,0,0.766,1,67.5
11/05/17 7:00:00,0,0.748,1,67.5
11/05/17 7:15:00,0,0.771,1,67.4
11/05/17 7:30:00,0,0.798,1,67.2
11/05/17 7:45:00,0,0.829,1,67.3
11/05/17 8:00:00,0,0.73,1,67.4
11/05/17 8:15:00,0,0.638,1,66.8
11/05/17 8:30:00,0,0.609,1,66.9
11/05/17 8:45:00,0,0.617,1,67.3
11/05/17 9:00:00,0,0.627,1,67.4
11/05/17 9:15:00,0,0.624,1,67.7
11/05/17 9:30:00,0,0.613,1,68
11/05/17 9:45:00,0,0.639,1,67.8
11/05/17 10:00:00,0,0.689,1,68.2
11/05/17 10:15:00,0,0.652,1,68.5
11/05/17 10:30:00,0,0.643,1,68.5
11/05/17 10:45:00,0,0.616,1,68.7
11/05/17 11:00:00,0,0.646,1,69.4
11/05/17 11:15:00,0,0.659,1,69.2
11/05/17 11:30:00,0,0.685,1,69.3
11/05/17 11:45:00,0,0.667,1,70
11/05/17 12:00:00,0,0.671,1,70
11/05/17 12:15:00,0,0.613,1,70.6
11/05/17 12:30:00,0,0.557,1,70.6
11/05/17 12:45:00,0,0.538,1,73.3
11/05/17 13:00:00,0,0.577,1,74.2
11/05/17 13:15:00,0,0.645,1,72.3
11/05/17 13:30:00,0,0.76,1,72.8
11/05/17 13:45:00,0,0.857,1,73.9
11/05/17 14:00:00,0,0.939,1,74.4
11/05/17 14:15:00,0,1,1,74.7
11/05/17 14:30:00,0,1,1,75.4
11/05/17 14:45:00,0,1,1,74.4
11/05/17 15:00:00,0,1,1,75.8
11/05/17 15:15:00,0,1,1,76
11/05/17 15:30:00,0,1,1,76.6
11/05/17 15:45:00,0,1,1,75.4
11/05/17 16:00:00,0,1,1,74.5
11/05/17 16:15:00,0,1,1,75.8
11/05/17 16:30:00,0,1,1,76.2
11/05/17 16:45:00,0,1,1,76.3
11/05/17 17:00:00,0,1,1,75.3
11/05/17 17:15:00,0,1,1,73.3
11/05/17 17:30:00,0,1,1,73.9
11/05/17 17:45:00,0,1,1,73.7
11/05/17 18:00:00,0,0.921,1,74.7
11/05/17 18:15:00,0,0.742,1,74.8
11/05/17 18:30:00,0,0.627,1,75.4
11/05/17 18:45:00,0,0.635,1,75.3
11/05/17 19:00:00,0,0.726,1,74.4
11/05/17 19:15:00,0,0.806,1,74.2
11/05/17 19:30:00,0,0.836,1,73.9
11/05/17 19:45:00,0,0.822,1,73.9
11/05/17 20:00:00,0,0.747,1,73.6
11/05/17 20:15:00,0,0.679,1,73.5
11/05/17 20:30:00,0,0.637,1,73.4
11/05/17 20:45:00,0,0.622,1,73.3
11/05/17 21:00:00,0,0.606,1,73.4
11/05/17 21:15:00,0,0.619,1,73.2
11/05/17 21:30:00,0,0.657,1,72.7
11/05/17 21:45:00,0,0.71,1,72.2
11/05/17 22:00:00,0,0.67,1,72.6
11/05/17 22:15:00,0,0.633,1,72.1
11/05/17 22:30:00,0,0.678,1,71.7
11/05/17 22:45:00,0,0.703,1,71.2
11/05/17 23:00:00,0,0.651,1,71.3
11/05/17 23:15:00,0,0.623,1,71.1
11/05/17 23:30:00,0,0.67,1,70.4
11/05/17 23:45:00,0,0.721,1,69.8
11/06/17 0:00:00,0,0.711,1,69.8
11/06/17 0:15:00,0,0.674,1,69.6
11/06/17 0:30:00,0,0.619,1,69.1
11/06/17 0:45:00,0,0.639,1,69.1
11/06/17 1:00:00,0,0.697,1,69.1
11/06/17 1:15:00,0,0.741,1,69
11/06/17 1:30:00,0,0.756,1,68.4
11/06/17 1:45:00,0,0.761,1,68.1
11/06/17 2:00:00,0,0.745,1,68
11/06/17 2:15:00,0,0.723,1,67.9
11/06/17 2:30:00,0,0.723,1,66.2
11/06/17 2:45:00,0,0.68,1,65.4
11/06/17 3:00:00,0,0.685,1,66.4
11/06/17 3:15:00,0,0.744,1,67.8
11/06/17 3:30:00,0,0.77,1,67.8
11/06/17 3:45:00,0,0.763,1,67.5
11/06/17 4:00:00,0,0.73,1,67.1
11/06/17 4:15:00,0,0.684,1,67.2
11/06/17 4:30:00,0,0.679,1,67.5
11/06/17 4:45:00,0,0.665,1,67.4
11/06/17 5:00:00,0,0.634,1,67.4
11/06/17 5:15:00,0,0.59,1,66.8
11/06/17 5:30:00,0,0.569,1,66
11/06/17 5:45:00,0,0.581,1,65.6
11/06/17 6:00:00,0,0.559,1,65.7
11/06/17 6:15:00,0,0.522,1,65.6
11/06/17 6:30:00,0,0.468,1,65.3
11/06/17 6:45:00,0,0.429,1,65.5
11/06/17 7:00:00,0,0.446,1,64.9
11/06/17 7:15:00,0,0.489,1,64.7
11/06/17 7:30:00,0,0.464,1,64.9
11/06/17 7:45:00,0,0.453,1,65.1
11/06/17 8:00:00,0,0.466,1,65.7
11/06/17 8:15:00,0,0.458,1,65.3
11/06/17 8:30:00,0,0.49,1,65.6
11/06/17 8:45:00,0,0.541,1,66.3
11/06/17 9:00:00,0,0.556,1,67.3
11/06/17 9:15:00,0,0,1,68.3
11/06/17 9:30:00,0,0.177,1,70.1
11/06/17 9:45:00,0,0.377,1,70.4
11/06/17 10:00:00,0,0.538,1,71
11/06/17 10:15:00,0,0.665,1,72
11/06/17 10:30:00,0,0.733,1,72.4
11/06/17 10:45:00,0,0.779,1,73.2
11/06/17 11:00:00,0,0.785,1,73.7
11/06/17 11:15:00,0,0.733,1,74.4
11/06/17 11:30:00,0,0.689,1,74.5
11/06/17 11:45:00,0,0.725,1,74.2
11/06/17 12:00:00,0,0.76,1,74.7
11/06/17 12:15:00,0,0.825,1,74.1
11/06/17 12:30:00,0,0.838,1,73.8
11/06/17 12:45:00,0,0.74,1,75.1
11/06/17 13:00:00,0,0.732,1,75.2
11/06/17 13:15:00,0,0.797,1,74.8
11/06/17 13:30:00,0,0.732,1,76.4
11/06/17 13:45:00,0,0.617,1,77.6
11/06/17 14:00:00,0,0.678,1,76
11/06/17 14:15:00,0,0.765,1,76.8
11/06/17 14:30:00,0,0.74,1,76.4
11/06/17 14:45:00,0,0.725,1,75.7
11/06/17 15:00:00,0,0.755,1,75.2
11/06/17 15:15:00,0,0.759,1,74.9
11/06/17 15:30:00,0,0.76,1,74.6
11/06/17 15:45:00,0,0.704,1,74.9
11/06/17 16:00:00,0,0.626,1,74.6
11/06/17 16:15:00,0,0.596,1,75.1
11/06/17 16:30:00,0,0.67,1,74.6
11/06/17 16:45:00,0,0.693,1,73.9
11/06/17 17:00:00,0,0.684,1,73.3
11/06/17 17:15:00,0,0.668,1,72.8
11/06/17 17:30:00,0,0.71,1,72.3
11/06/17 17:45:00,0,0.822,1,71.8
11/06/17 18:00:00,0,0.735,1,71.5
11/06/17 18:15:00,0,0.638,1,71.2
11/06/17 18:30:00,0,0.59,1,71.3
11/06/17 18:45:00,0,0.639,1,71.2
11/06/17 19:00:00,0,0.751,1,71.2
11/06/17 19:15:00,0,0.839,1,71.1
11/06/17 19:30:00,0,0.91,1,71
11/06/17 19:45:00,0,0.968,1,71
11/06/17 20:00:00,0,1,1,70.5
11/06/17 20:15:00,0,1,1,70.5
11/06/17 20:30:00,0,1,1,70.4
11/06/17 20:45:00,0,1,1,70.2
11/06/17 21:00:00,0,1,1,70.4
11/06/17 21:15:00,0,1,1,70.3
11/06/17 21:30:00,0,1,1,70
11/06/17 21:45:00,0,1,1,69.8
11/06/17 22:00:00,0,0.784,1,69.3
11/06/17 22:15:00,0,0.619,1,69.2
11/06/17 22:30:00,0,0.594,1,69.2
11/06/17 22:45:00,0,0.656,1,68.5
11/06/17 23:00:00,0,0.697,1,68.1
11/06/17 23:15:00,0,0.685,1,67.7
11/06/17 23:30:00,0,0.665,1,66.8
11/06/17 23:45:00,0,0.687,1,67.2
11/07/17 0:00:00,0,0.696,1,67.3
11/07/17 0:15:00,0,0.696,1,66.9
11/07/17 0:30:00,0,0.705,1,67.5
11/07/17 0:45:00,0,0.685,1,67.6
11/07/17 1:00:00,0,0.683,1,67.3
11/07/17 1:15:00,0,0.693,1,67.2
11/07/17 1:30:00,0,0.674,1,67
11/07/17 1:45:00,0,0.67,1,66.9
11/07/17 2:00:00,0,0.667,1,66.2
11/07/17 2:15:00,0,0.672,1,66.3
11/07/17 2:30:00,0,0.681,1,66.5
11/07/17 2:45:00,0,0.691,1,67.5
11/07/17 3:00:00,0,0.691,1,67
11/07/17 3:15:00,0,0.686,1,67.4
11/07/17 3:30:00,0,0.676,1,66.6
11/07/17 3:45:00,0,0.654,1,65.9
11/07/17 4:00:00,0,0.653,1,65.7
11/07/17 4:15:00,0,0.663,1,66.2
11/07/17 4:30:00,0,0.662,1,65.6
11/07/17 4:45:00,0,0.646,1,65.6
11/07/17 5:00:00,0,0.637,1,65.6
11/07/17 5:15:00,0,0.643,1,66.9
11/07/17 5:30:00,0,0.67,1,66.4
11/07/17 5:45:00,0,0.677,1,67
11/07/17 6:00:00,0,0.714,1,67.3
11/07/17 6:15:00,0,0.659,1,66.6
11/07/17 6:30:00,0,0.59,1,66.2
11/07/17 6:45:00,0,0.552,1,66.6
11/07/17 7:00:00,0,0.573,1,66.6
11/07/17 7:15:00,0,0,0,67.8
11/07/17 7:30:00,0,0.133,1,68.6
11/07/17 7:45:00,0,0.341,1,67.4
11/07/17 8:00:00,0,0.507,1,67.1
11/07/17 8:15:00,0,0.643,1,67.2
11/07/17 8:30:00,0,0.681,1,67.9
11/07/17 8:45:00,0,0.586,1,69.2
11/07/17 9:00:00,0,0.556,1,68.2
11/07/17 9:15:00,0,0.595,1,68.7
11/07/17 9:30:00,0,0.667,1,69.7
11/07/17 9:45:00,0,0.717,1,70.7
11/07/17 10:00:00,0,0.755,1,71.8
11/07/17 10:15:00,0,0.755,1,72.3
11/07/17 10:30:00,0,0.776,1,72.2
11/07/17 10:45:00,0,0.803,1,72.6
11/07/17 11:00:00,0,0.789,1,73.4
11/07/17 11:15:00,0,0.775,1,73.8
11/07/17 11:30:00,0,0.715,1,74.1
11/07/17 11:45:00,0,0.719,1,74.3
11/07/17 12:00:00,0,0.796,1,74.2
11/07/17 12:15:00,0,0.826,1,74.6
11/07/17 12:30:00,0,0.809,1,75.1
11/07/17 12:45:00,0,0.851,1,74.9
11/07/17 13:00:00,0,0.831,1,75.2
11/07/17 13:15:00,0,0.756,1,75.6
11/07/17 13:30:00,0,0.735,1,75.7
11/07/17 13:45:00,0,0.708,1,75.7
11/07/17 14:00:00,0,0.712,1,75.6
11/07/17 14:15:00,0,0.733,1,76.2
11/07/17 14:30:00,0,0.78,1,75.6
11/07/17 14:45:00,0,0.782,1,75.6
11/07/17 15:00:00,0,0.786,1,75.3
11/07/17 15:15:00,0,0.841,1,75.9
11/07/17 15:30:00,0,0.858,1,75.6
11/07/17 15:45:00,0,0.783,1,75.3
11/07/17 16:00:00,0,0.824,1,75.1
11/07/17 16:15:00,0,0.851,1,74.8
11/07/17 16:30:00,0,0.857,1,74.8
11/07/17 16:45:00,0,0.864,1,74.4
11/07/17 17:00:00,0,0.809,1,74.1
11/07/17 17:15:00,0,0.796,1,73.7
11/07/17 17:30:00,0,0.807,1,73.4
11/07/17 17:45:00,0,0.87,1,73
11/07/17 18:00:00,0,0.868,1,72.8
11/07/17 18:15:00,0,0.808,1,72.5
11/07/17 18:30:00,0,0.825,1,72.2
11/07/17 18:45:00,0,0.807,1,72.1
11/07/17 19:00:00,0,0.783,1,71.8
11/07/17 19:15:00,0,0.737,1,71.5
11/07/17 19:30:00,0,0.733,1,71.1
11/07/17 19:45:00,0,0.736,1,70.8
11/07/17 20:00:00,0,0.692,1,70.5
11/07/17 20:15:00,0,0.614,1,70
11/07/17 20:30:00,0,0.609,1,69.3
11/07/17 20:45:00,0,0.584,1,69.1
11/07/17 21:00:00,0,0.581,1,69
11/07/17 21:15:00,0,0.609,1,68.9
11/07/17 21:30:00,0,0.682,1,68.9
11/07/17 21:45:00,0,0.721,1,68.7
11/07/17 22:00:00,0,0.718,1,68.4
11/07/17 22:15:00,0,0.718,1,68
11/07/17 22:30:00,0,0.735,1,67.9
11/07/17 22:45:00,0,0.697,1,67.6
11/07/17 23:00:00,0,0.655,1,67.8
11/07/17 23:15:00,0,0.666,1,67.7
11/07/17 23:30:00,0,0.691,1,67.6
11/07/17 23:45:00,0,0.72,1,67.4
11/08/17 0:00:00,0,0.739,1,67.4
11/08/17 0:15:00,0,0.728,1,67.2
11/08/17 0:30:00,0,0.746,1,66.9
11/08/17 0:45:00,0,0.754,1,66.7
11/08/17 1:00:00,0,0.742,1,66.6
11/08/17 1:15:00,0,0.746,1,66.5
11/08/17 1:30:00,0,0.753,1,66.5
11/08/17 1:45:00,0,0.757,1,66.1
11/08/17 2:00:00,0,0.767,1,64.7
11/08/17 2:15:00,0,0.738,1,64.2
11/08/17 2:30:00,0,0.736,1,64
11/08/17 2:45:00,0,0.73,1,63.8
11/08/17 3:00:00,0,0.762,1,64
11/08/17 3:15:00,0,0.768,1,64
11/08/17 3:30:00,0,0.779,1,63.9
11/08/17 3:45:00,0,0.769,1,63.9
11/08/17 4:00:00,0,0.765,1,63.5
11/08/17 4:15:00,0,0.741,1,63.3
11/08/17 4:30:00,0,0.735,1,63.1
11/08/17 4:45:00,0,0.73,1,62.9
11/08/17 5:00:00,0,0.724,1,62.7
11/08/17 5:15:00,0,0.713,1,62.7
11/08/17 5:30:00,0,0.716,1,63
11/08/17 5:45:00,0,0.732,1,62.7
11/08/17 6:00:00,0,0.722,1,62.5
11/08/17 6:15:00,0,0.681,1,61.6
11/08/17 6:30:00,0,0.64,1,61.2
11/08/17 6:45:00,0,0.58,1,60.9
11/08/17 7:00:00,0,0.526,1,60.5
11/08/17 7:15:00,0,0.487,1,60.2
11/08/17 7:30:00,0,0.474,1,60.2
11/08/17 7:45:00,0,0.459,1,60.3
11/08/17 8:00:00,0,0.456,1,60.5
11/08/17 8:15:00,0,0.473,1,60.6
11/08/17 8:30:00,0,0.491,1,60.7
11/08/17 8:45:00,0,0.47,1,60.8
11/08/17 9:00:00,0,0.441,1,61
11/08/17 9:15:00,0,0.444,1,61.6
11/08/17 9:30:00,0,0.445,1,61.5
11/08/17 9:45:00,0,0.456,1,61.4
11/08/17 10:00:00,0,0.431,1,61.6
11/08/17 10:15:00,0,0.406,1,61.7
11/08/17 10:30:00,0,0.3,1,61.8
11/08/17 10:45:00,0,0.25,1,61.6
11/08/17 11:00:00,0,0.25,1,61.7
11/08/17 11:15:00,0,0.25,1,61.9
11/08/17 11:30:00,0,0.25,1,61.7
11/08/17 11:45:00,0,0.25,1,61.5
11/08/17 12:00:00,0,0.25,1,61.6
11/08/17 12:15:00,0,0.4,1,62
11/08/17 12:30:00,0,0.7,1,61.3
11/08/17 12:45:00,0,0.7,1,61.5
11/08/17 13:00:00,0,0.56,1,61.6
11/08/17 13:15:00,0,0.468,1,61.7
11/08/17 13:30:00,0,0.444,1,61.8
11/08/17 13:45:00,0,0.473,1,62.2
11/08/17 14:00:00,0,0.513,1,62.1
11/08/17 14:15:00,0,0.514,1,62.4
11/08/17 14:30:00,0,0.513,1,62.3
11/08/17 14:45:00,0,0.547,1,62
11/08/17 15:00:00,0,0.561,1,62
11/08/17 15:15:00,0,0.559,1,61.9
11/08/17 15:30:00,0,0.566,1,61.8
11/08/17 15:45:00,0,0.535,1,61.4
11/08/17 16:00:00,0,0.517,1,61
11/08/17 16:15:00,0,0.537,1,60.8
11/08/17 16:30:00,0,0.559,1,60.5
11/08/17 16:45:00,0,0.563,1,60.3
11/08/17 17:00:00,0,0.567,1,60.2
11/08/17 17:15:00,0,0.562,1,60.1
11/08/17 17:30:00,0,0.561,1,60
11/08/17 17:45:00,0,0.551,1,60
11/08/17 18:00:00,0,0.55,1,60
11/08/17 18:15:00,0,0.54,1,59.7
11/08/17 18:30:00,0,0.52,1,59.7
11/08/17 18:45:00,0,0.529,1,59.7
11/08/17 19:00:00,0,0.546,1,59.6
11/08/17 19:15:00,0,0.547,1,59.6
11/08/17 19:30:00,0,0.557,1,59.4
11/08/17 19:45:00,0,0.577,1,58.5
11/08/17 20:00:00,0,0.598,1,58.4
11/08/17 20:15:00,0,0.587,1,57.7
11/08/17 20:30:00,0,0.594,1,57.6
11/08/17 20:45:00,0,0.599,1,57
11/08/17 21:00:00,0,0.562,1,56.7
11/08/17 21:15:00,0,0.552,1,56.7
11/08/17 21:30:00,0,0.576,1,56.6
11/08/17 21:45:00,0,0.629,1,56.8
11/08/17 22:00:00,0,0.646,1,56.3
11/08/17 22:15:00,0,0.587,1,56.5
11/08/17 22:30:00,0,0.536,1,56.5
11/08/17 22:45:00,0,0.546,1,56.4
11/08/17 23:00:00,0,0.559,1,56.3
11/08/17 23:15:00,0,0.623,1,56.6
11/08/17 23:30:00,0,0.655,1,56.5
11/08/17 23:45:00,0,0.616,1,55.8
11/09/17 0:00:00,0,0.619,1,55.9
11/09/17 0:15:00,0,0.626,1,55.7
11/09/17 0:30:00,0,0.613,1,55.4
11/09/17 0:45:00,0,0.638,1,55.7
11/09/17 1:00:00,0,0.638,1,55.3
11/09/17 1:15:00,0,0.626,1,55.2
11/09/17 1:30:00,0,0.616,1,55.2
11/09/17 1:45:00,0,0.607,1,55.2
11/09/17 2:00:00,0,0.63,1,55.2
11/09/17 2:15:00,0,0.646,1,55.6
11/09/17 2:30:00,0,0.661,1,55.4
11/09/17 2:45:00,0,0.639,1,54.7
11/09/17 3:00:00,0,0.644,1,55.1
11/09/17 3:15:00,0,0.655,1,55.6
11/09/17 3:30:00,0,0.7,1,56.1
11/09/17 3:45:00,0,0.675,1,55.3
11/09/17 4:00:00,0,0.652,1,55.4
11/09/17 4:15:00,0,0.633,1,54.8
11/09/17 4:30:00,0,0.63,1,55.1
11/09/17 4:45:00,0,0.624,1,54.8
11/09/17 5:00:00,0,0.607,1,54.6
11/09/17 5:15:00,0,0.597,1,54.4
11/09/17 5:30:00,0,0.602,1,54.6
11/09/17 5:45:00,0,0.665,1,54.2
11/09/17 6:00:00,0,0.702,1,54.1
11/09/17 6:15:00,0,0.682,1,53.8
11/09/17 6:30:00,0,0.648,1,53.8
11/09/17 6:45:00,0,0.596,1,53.7
11/09/17 7:00:00,0,0.535,1,53.5
11/09/17 7:15:00,0,0.495,1,53.7
11/09/17 7:30:00,0,0.451,1,53.9
11/09/17 7:45:00,0,0.484,1,54.8
11/09/17 8:00:00,0,-0.1,0,55.6
11/09/17 8:15:00,0,0.075,1,58.6
11/09/17 8:30:00,0,0.174,1,57.9
11/09/17 8:45:00,0,0.031,1,58.7
11/09/17 9:00:00,0,0.152,1,58.7
11/09/17 9:15:00,0,0.299,1,55.1
11/09/17 9:30:00,0,0.398,1,53.8
11/09/17 9:45:00,0,0.431,1,54
11/09/17 10:00:00,0,0.413,1,54.1
11/09/17 10:15:00,0,0.39,1,54.2
11/09/17 10:30:00,0,0.401,1,54.3
11/09/17 10:45:00,0,0.437,1,54.7
11/09/17 11:00:00,0,0.438,1,55.3
